Timestamp,Zone1_Temp_C,Zone2_Temp_C,Zone3_Temp_C,Humidity_Pct,Belt_Speed_m_min,Gas_Flow_m3_h,Dough_Inlet_Moisture_Pct,Product_Load_kg_min,Exhaust_Damper_Pct,Heat_Recovery_Eff_Pct,Moisture_Content_Pct,Browning_Index_BI,OEE_Pct,RUL_Burner_Hours,Defect_Flag
2026-09-01 08:09:42,159.33,205.4,187.74,42.88,7.24,18.79,42.22,29.37,57.55,75.78,1.3,73.06,0.0,1923.81,1
2026-09-01 08:09:43,156.14,210.81,191.54,38.17,7.34,19.89,39.04,29.8,66.95,71.45,1.12,76.85,0.0,1951.94,1
2026-09-01 08:09:44,163.99,229.09,186.17,40.11,4.05,11.78,39.31,31.33,55.56,70.74,0.22,106.66,0.0,1933.0,1
2026-09-01 08:09:45,160.26,205.28,187.31,38.06,7.21,20.35,44.17,28.88,62.56,67.72,1.27,72.7,0.0,1950.57,1
2026-09-01 08:09:46,163.58,211.22,189.21,38.96,7.17,20.39,41.39,32.13,56.79,69.71,1.09,74.63,0.0,1914.58,1
2026-09-01 08:09:47,159.35,211.74,187.54,38.62,7.15,20.15,43.17,29.26,54.5,70.34,1.15,72.91,0.0,1923.86,1
2026-09-01 08:09:48,157.8,203.82,183.03,41.86,7.25,18.9,39.82,28.82,55.74,67.64,1.21,67.68,0.0,1950.19,1
2026-09-01 08:09:49,160.67,212.4,188.56,39.41,7.15,20.52,39.05,30.13,48.89,69.12,0.97,73.38,0.0,1909.3,1
2026-09-01 08:09:50,159.46,212.63,185.12,41.6,7.2,20.44,40.31,32.21,56.53,69.5,1.17,69.54,0.0,1975.71,1
2026-09-01 08:09:51,157.06,209.06,188.4,40.91,7.17,19.91,41.55,28.09,45.04,70.17,1.1,73.03,0.0,1962.24,1
2026-09-01 08:09:52,163.67,213.76,186.83,43.46,7.23,19.85,40.67,29.86,50.69,64.71,1.08,71.77,0.0,1967.59,1
2026-09-01 08:09:53,158.44,213.41,191.14,37.78,7.22,20.07,44.59,30.48,55.55,69.59,1.08,76.47,0.0,1955.13,1
2026-09-01 08:09:54,155.4,210.31,189.45,41.89,7.26,19.66,42.36,30.03,60.97,68.87,1.28,74.39,0.0,1902.19,1
2026-09-01 08:09:55,163.32,208.65,187.4,41.72,7.17,20.15,45.7,30.38,62.15,69.94,1.19,72.57,0.0,1962.04,1
2026-09-01 08:09:56,158.74,189.33,186.47,38.54,4.66,12.23,42.81,29.28,53.82,73.11,0.3,96.2,0.0,1954.11,1
2026-09-01 08:09:57,158.48,209.89,187.48,41.51,7.14,19.49,37.17,29.4,55.78,76.16,1.06,72.66,0.0,1932.75,1
2026-09-01 08:09:58,155.59,211.71,188.88,40.5,7.17,19.46,44.11,29.85,59.92,72.04,1.23,73.54,0.0,1930.31,1
2026-09-01 08:09:59,164.35,209.03,192.94,39.66,7.22,20.7,38.98,28.87,48.35,66.3,0.95,76.43,0.0,1954.88,1
2026-09-01 08:10:00,156.78,203.41,188.2,38.76,7.25,19.7,42.46,29.96,57.02,68.96,1.27,72.46,0.0,1907.52,1
2026-09-01 08:10:01,160.15,213.81,187.62,38.92,7.14,20.19,40.45,29.61,50.86,71.79,0.83,72.91,0.0,1957.46,1
2026-09-01 08:10:02,162.28,210.57,187.39,43.07,7.25,20.22,46.29,29.53,54.14,71.45,1.27,71.35,0.0,1926.09,1
2026-09-01 08:10:03,161.05,208.86,185.44,40.0,7.28,19.52,44.88,30.32,52.7,72.96,1.35,69.94,0.0,1942.17,1
2026-09-01 08:10:04,159.85,212.57,189.39,41.17,7.22,20.07,40.52,28.18,57.18,69.71,0.95,73.99,0.0,1942.76,1
2026-09-01 08:10:05,155.75,214.57,188.71,38.81,7.31,19.81,41.75,29.77,57.75,68.91,1.15,73.57,0.0,1911.56,1
2026-09-01 08:10:06,157.98,201.59,187.7,38.83,7.15,19.61,42.49,32.32,59.46,75.26,1.2,73.0,0.0,1906.29,1
2026-09-01 08:10:07,160.47,211.3,189.63,41.62,7.13,19.95,43.73,28.91,56.74,70.18,1.11,75.05,0.0,1943.48,1
2026-09-01 08:10:08,158.03,205.72,185.28,37.98,7.09,19.91,42.06,31.29,55.86,66.95,1.18,70.7,0.0,1937.41,1
2026-09-01 08:10:09,160.51,211.5,188.04,39.38,7.29,20.24,39.95,30.05,64.27,74.43,0.99,72.62,0.0,1943.92,1
2026-09-01 08:10:10,161.7,210.38,187.49,40.05,7.24,20.44,40.56,29.4,47.38,65.51,1.22,71.89,0.0,1917.92,1
2026-09-01 08:10:11,162.41,211.91,184.83,40.17,7.2,20.06,41.99,28.68,63.48,59.51,1.0,70.39,0.0,1955.61,1
2026-09-01 08:10:12,156.93,208.5,185.18,39.73,7.22,19.91,44.47,30.14,53.55,72.31,1.23,69.98,0.0,1962.25,1
2026-09-01 08:10:13,165.49,204.38,190.26,40.59,7.13,19.32,42.86,31.45,57.85,72.73,0.96,75.37,0.0,1932.44,1
2026-09-01 08:10:14,161.92,208.65,187.37,41.04,7.35,19.8,40.45,29.61,53.37,71.24,1.18,71.51,0.0,1914.76,1
2026-09-01 08:10:15,160.0,211.22,186.59,41.1,7.21,20.53,43.3,29.92,51.49,66.09,1.21,70.88,0.0,1926.45,1
2026-09-01 08:10:16,162.72,213.05,190.97,38.52,7.21,20.12,41.23,31.01,57.42,69.82,0.98,75.6,0.0,1943.46,1
2026-09-01 08:10:17,165.91,206.48,188.48,39.57,7.24,20.21,43.78,30.34,60.21,69.17,1.05,73.23,0.0,1946.53,1
2026-09-01 08:10:18,156.4,213.08,187.82,41.79,7.23,20.26,47.05,28.43,57.37,68.39,1.21,73.05,0.0,1976.47,1
2026-09-01 08:10:19,159.44,208.06,188.51,41.34,7.21,19.79,41.28,30.1,52.29,74.24,1.19,72.82,0.0,1953.82,1
2026-09-01 08:10:20,154.05,211.09,187.92,37.94,7.15,20.47,43.6,31.51,73.06,66.86,1.19,74.29,0.0,1932.2,1
2026-09-01 08:10:21,160.48,208.47,185.36,40.53,7.23,19.53,40.51,29.96,60.99,70.95,1.1,69.45,0.0,1947.8,1
2026-09-01 08:10:22,160.91,210.55,186.75,37.03,7.31,19.53,41.78,27.26,59.67,73.58,1.09,71.47,0.0,1943.66,1
2026-09-01 08:10:23,159.9,212.68,186.36,40.07,7.28,20.27,42.06,30.39,53.24,71.14,1.14,71.18,0.0,1937.9,1
2026-09-01 08:10:24,158.36,206.32,184.37,42.85,7.3,19.0,41.61,29.8,51.87,73.72,1.31,68.88,0.0,1970.13,1
2026-09-01 08:10:25,154.88,207.96,188.24,38.58,7.17,18.94,46.93,28.17,53.6,71.69,1.29,73.36,0.0,1924.25,1
2026-09-01 08:10:26,160.93,210.55,187.79,38.75,7.14,19.15,41.39,28.32,60.41,71.29,1.08,73.18,0.0,1948.69,1
2026-09-01 08:10:27,163.64,217.2,186.62,41.15,7.19,19.43,43.17,30.98,50.05,71.1,0.9,71.05,0.0,1948.15,1
2026-09-01 08:10:28,158.52,207.41,186.42,37.69,7.2,19.26,38.14,29.27,49.66,71.84,1.16,70.8,0.0,1972.78,1
2026-09-01 08:10:29,161.1,216.12,185.01,39.05,7.27,20.3,42.86,29.09,57.7,68.84,1.12,69.5,0.0,1895.01,1
2026-09-01 08:10:30,156.08,216.01,190.7,40.89,7.1,20.21,44.28,29.96,56.6,66.09,0.99,76.88,0.0,1960.43,1
2026-09-01 08:10:31,161.14,209.71,188.11,39.05,7.29,19.69,40.94,29.36,51.15,72.86,1.15,72.26,0.0,1913.85,1
2026-09-01 08:10:32,159.02,209.11,186.4,39.65,7.19,19.14,36.98,30.1,49.54,73.49,1.02,71.5,0.0,1905.32,1
2026-09-01 08:10:33,158.09,207.92,186.82,41.12,7.17,19.51,41.92,29.8,62.19,70.76,1.07,73.57,0.0,1916.87,1
2026-09-01 08:10:34,158.1,209.8,187.05,40.63,7.14,19.44,42.03,28.8,56.79,68.35,1.12,73.2,0.0,1906.16,1
2026-09-01 08:10:35,159.02,205.78,189.85,40.4,7.1,18.82,43.45,29.49,48.18,65.33,1.11,75.2,0.0,1959.42,1
2026-09-01 08:10:36,160.96,209.77,188.67,39.49,7.25,19.74,46.02,30.44,48.53,70.26,1.13,72.79,0.0,1967.89,1
2026-09-01 08:10:37,156.72,214.49,188.92,40.56,7.2,20.48,41.24,30.04,53.19,65.95,1.05,74.13,0.0,1921.36,1
2026-09-01 08:10:38,159.01,183.98,188.99,39.81,3.78,9.99,40.29,29.92,58.66,65.53,-0.01,118.83,0.0,1931.28,1
2026-09-01 08:10:39,159.9,209.28,186.04,40.69,7.12,19.85,39.67,31.94,57.98,69.94,0.95,71.91,0.0,1957.97,1
2026-09-01 08:10:40,157.25,204.9,184.81,39.25,7.18,19.92,42.4,30.73,60.66,67.71,1.3,70.81,0.0,1968.73,1
2026-09-01 08:10:41,164.49,211.12,187.34,39.73,7.3,20.45,42.96,30.85,47.55,71.04,1.15,70.94,0.0,1938.21,1
2026-09-01 08:10:42,157.87,210.79,188.95,38.52,7.18,19.9,40.91,29.83,56.12,69.52,1.06,74.22,0.0,1926.31,1
2026-09-01 08:10:43,158.33,210.19,188.43,39.95,7.11,19.62,43.56,30.22,62.13,68.18,0.94,74.38,0.0,1906.59,1
2026-09-01 08:10:44,157.55,209.35,189.49,38.78,7.19,19.88,42.93,29.57,61.66,64.89,1.16,75.2,0.0,1910.93,1
2026-09-01 08:10:45,164.5,209.12,191.42,38.33,7.18,20.35,42.09,30.78,56.79,67.44,1.09,76.44,0.0,1967.38,1
2026-09-01 08:10:46,161.38,211.51,189.22,40.39,7.04,19.36,40.2,29.89,66.74,67.55,1.04,76.09,0.0,1910.93,1
2026-09-01 08:10:47,157.66,209.91,186.59,40.32,7.2,20.36,41.04,30.22,58.05,66.32,1.23,71.05,0.0,1942.42,1
2026-09-01 08:10:48,162.77,210.94,184.29,41.17,7.19,19.58,37.14,30.16,60.21,69.01,0.89,69.63,0.0,1929.65,1
2026-09-01 08:10:49,160.5,210.64,189.53,39.35,7.24,20.93,42.47,29.98,55.22,66.56,1.06,74.94,0.0,1927.47,1
2026-09-01 08:10:50,160.64,213.37,188.48,40.61,7.31,20.7,42.05,32.94,51.1,69.51,1.11,72.35,0.0,1903.19,1
2026-09-01 08:10:51,159.14,212.03,185.39,40.83,7.27,20.4,42.38,29.33,50.62,70.72,1.17,69.71,0.0,1929.68,1
2026-09-01 08:10:52,158.13,210.58,190.89,40.67,7.18,19.6,43.01,29.32,55.91,67.52,1.12,76.47,0.0,1966.66,1
2026-09-01 08:10:53,160.84,214.56,181.57,38.76,7.13,20.37,42.77,30.69,53.94,71.28,1.19,67.09,0.0,1933.63,1
2026-09-01 08:10:54,158.64,211.26,187.56,40.22,7.35,20.16,41.78,29.4,46.16,65.92,1.23,70.44,0.0,1945.08,1
2026-09-01 08:10:55,164.54,213.91,188.65,40.55,7.2,20.45,42.1,29.71,49.87,66.66,1.12,73.31,0.0,1904.21,1
2026-09-01 08:10:56,156.83,211.82,189.8,40.01,7.2,19.33,39.19,28.91,53.41,69.66,0.97,74.87,0.0,1931.24,1
2026-09-01 08:10:57,163.84,204.47,188.68,36.87,7.2,19.67,40.83,30.49,58.64,72.06,1.05,74.41,0.0,1929.74,1
2026-09-01 08:10:58,159.72,213.91,188.26,40.24,7.21,19.88,42.1,30.5,54.92,72.6,1.03,73.65,0.0,1930.88,1
2026-09-01 08:10:59,160.75,210.41,188.26,43.32,7.19,18.58,40.53,29.68,54.64,74.84,1.04,73.28,0.0,1941.82,1
2026-09-01 08:11:00,162.08,209.84,186.68,39.46,7.17,20.03,43.72,30.71,50.07,68.87,1.03,71.91,0.0,1937.99,1
2026-09-01 08:11:01,158.42,210.84,187.79,38.91,7.17,19.84,40.68,28.14,55.12,69.62,1.22,72.99,0.0,1913.31,1
2026-09-01 08:11:02,162.16,208.97,186.12,40.56,7.2,19.68,42.43,29.29,61.6,66.9,1.15,71.27,0.0,1918.3,1
2026-09-01 08:11:03,153.23,210.68,187.24,40.47,7.17,19.77,42.23,29.83,55.78,66.24,1.11,72.93,0.0,1932.82,1
2026-09-01 08:11:04,158.2,208.22,187.11,41.79,7.16,19.36,43.49,28.83,47.46,70.69,1.1,72.43,0.0,1975.15,1
2026-09-01 08:11:05,157.69,213.82,187.39,38.11,7.21,20.66,43.8,28.25,48.74,67.67,1.16,72.14,0.0,1917.56,1
2026-09-01 08:11:06,156.87,209.66,188.21,41.1,7.18,19.5,43.39,29.69,57.94,73.7,1.22,73.2,0.0,1923.2,1
2026-09-01 08:11:07,159.46,208.85,187.16,40.89,7.29,20.25,37.79,30.69,53.88,65.61,1.17,71.51,0.0,1925.79,1
2026-09-01 08:11:08,160.96,207.23,189.39,39.79,7.04,18.97,44.39,31.28,54.63,71.46,1.09,75.5,0.0,1938.95,1
2026-09-01 08:11:09,161.76,210.81,185.38,40.51,7.27,19.58,45.05,29.45,51.94,66.98,1.3,70.19,0.0,1951.48,1
2026-09-01 08:11:10,160.6,210.56,188.31,41.54,7.27,20.37,41.04,30.73,57.52,67.54,1.15,72.82,0.0,1939.88,1
2026-09-01 08:11:11,158.34,211.17,188.15,41.31,7.08,19.54,42.47,30.64,53.5,71.62,1.05,73.94,0.0,1911.27,1
2026-09-01 08:11:12,160.92,206.92,185.65,38.29,7.18,19.45,40.22,31.22,54.07,67.97,1.08,70.81,0.0,1944.51,1
2026-09-01 08:11:13,160.31,205.2,188.22,41.23,7.18,19.15,38.1,29.65,50.74,68.45,1.06,73.05,0.0,1962.23,1
2026-09-01 08:11:14,162.34,211.88,185.22,39.9,7.12,19.93,40.52,28.2,59.61,67.56,1.01,71.09,0.0,1932.63,1
2026-09-01 08:11:15,161.94,214.45,188.0,40.11,7.15,19.99,40.92,30.07,53.89,75.36,0.97,73.3,0.0,1926.4,1
2026-09-01 08:11:16,160.08,206.92,188.68,40.11,7.13,19.52,41.29,28.99,58.04,68.15,1.13,73.96,0.0,1966.58,1
2026-09-01 08:11:17,157.76,214.77,187.98,39.77,7.31,20.45,40.08,29.28,49.03,70.15,1.22,71.77,0.0,1905.17,1
2026-09-01 08:11:18,158.37,210.85,189.23,41.79,7.26,20.05,40.53,29.7,63.67,69.39,1.03,73.72,0.0,1933.96,1
2026-09-01 08:11:19,158.63,209.98,187.36,39.87,7.28,20.99,41.98,29.66,61.39,70.66,1.19,71.89,0.0,1938.21,1
2026-09-01 08:11:20,159.21,208.81,189.17,38.32,7.24,20.1,40.46,30.14,45.45,68.16,1.14,73.97,0.0,1937.0,1
2026-09-01 08:11:21,160.67,205.85,187.65,39.41,7.13,20.19,43.09,30.7,50.99,69.4,1.12,73.17,0.0,1943.88,1
2026-09-01 08:11:22,161.79,212.96,188.24,40.27,7.17,20.09,43.36,29.63,57.39,71.18,1.15,73.25,0.0,1907.4,1
2026-09-01 08:11:23,159.87,207.67,184.44,41.84,7.23,19.78,46.76,30.4,48.4,67.41,1.32,68.85,0.0,1925.48,1
2026-09-01 08:11:24,160.04,207.66,186.36,40.9,7.13,19.52,44.25,30.01,54.34,73.27,1.23,71.46,0.0,1923.14,1
2026-09-01 08:11:25,160.36,212.98,190.02,38.72,7.24,20.0,42.49,30.94,57.13,73.56,1.17,75.12,0.0,1908.26,1
2026-09-01 08:11:26,158.71,204.35,184.1,43.73,7.19,18.87,40.76,29.81,54.08,71.82,1.24,69.24,0.0,1901.66,1
2026-09-01 08:11:27,157.69,205.43,186.52,40.4,7.18,19.52,42.59,29.92,57.69,70.21,1.21,72.07,0.0,1955.85,1
2026-09-01 08:11:28,155.61,209.95,188.06,41.91,7.24,20.38,42.65,29.63,51.53,61.03,1.29,72.47,0.0,1933.68,1
2026-09-01 08:11:29,158.26,210.88,187.83,39.77,7.23,19.81,40.97,29.84,43.78,71.27,1.08,72.49,0.0,1911.5,1
2026-09-01 08:11:30,161.18,211.45,188.01,40.8,7.18,19.92,43.57,29.22,59.91,68.83,1.06,72.92,0.0,1911.44,1
2026-09-01 08:11:31,158.24,209.09,186.92,41.26,7.27,19.84,39.2,29.12,59.88,69.26,1.16,71.48,0.0,1929.41,1
2026-09-01 08:11:32,159.41,217.59,188.16,41.83,7.14,20.19,41.51,30.78,67.52,64.31,1.06,74.07,0.0,1948.15,1
2026-09-01 08:11:33,161.17,209.32,187.76,41.59,7.24,20.25,43.11,28.92,43.96,71.48,1.17,72.28,0.0,1912.22,1
2026-09-01 08:11:34,161.3,209.31,186.47,41.31,7.24,20.24,41.42,29.68,58.75,65.65,1.19,71.21,0.0,1940.91,1
2026-09-01 08:11:35,157.3,207.61,188.86,39.53,7.18,19.84,41.59,31.02,45.16,70.36,1.33,73.11,0.0,1958.61,1
2026-09-01 08:11:36,162.49,210.37,188.6,39.14,7.22,19.72,41.72,29.65,63.78,72.71,1.16,73.91,0.0,1940.45,1
2026-09-01 08:11:37,162.82,211.84,188.04,40.5,7.12,19.88,40.33,30.83,57.44,68.59,0.94,74.64,0.0,1913.35,1
2026-09-01 08:11:38,157.18,213.61,184.84,41.4,7.26,19.75,44.35,29.41,50.24,73.65,1.25,68.87,0.0,1927.11,1
2026-09-01 08:11:39,157.94,205.53,186.13,39.67,7.19,20.17,39.96,28.95,58.9,67.76,1.19,71.89,0.0,1923.26,1
2026-09-01 08:11:40,162.98,209.26,187.97,41.6,11.95,31.97,42.64,28.41,52.23,71.8,4.64,53.77,94.71,1919.68,0
2026-09-01 08:11:41,159.63,211.34,186.85,42.18,12.1,33.78,42.83,31.31,56.5,66.09,5.08,52.94,99.36,1928.63,0
2026-09-01 08:11:42,154.45,211.76,184.85,38.63,11.93,31.94,40.1,28.86,56.03,73.09,4.58,51.88,95.51,1918.59,0
2026-09-01 08:11:43,156.5,210.02,186.33,38.74,11.86,31.97,42.15,30.75,63.72,72.63,4.82,53.82,94.15,1910.06,0
2026-09-01 08:11:44,159.38,211.63,188.49,39.79,11.84,33.29,40.18,29.0,64.07,71.41,4.51,55.34,95.15,1937.99,0
2026-09-01 08:11:45,157.09,207.57,189.27,40.46,12.06,33.29,44.78,31.32,52.01,68.82,5.28,54.87,99.33,1947.49,0
2026-09-01 08:11:46,158.97,214.67,186.34,39.21,11.87,34.13,39.72,32.21,60.29,65.79,4.42,53.48,95.22,1949.15,0
2026-09-01 08:11:47,160.08,212.98,187.4,42.03,12.18,33.59,40.69,28.31,56.77,68.83,4.74,52.84,97.11,1907.92,0
2026-09-01 08:11:48,163.66,205.97,192.26,40.64,11.79,31.04,39.55,28.92,47.94,73.33,4.09,57.27,95.12,1948.48,0
2026-09-01 08:11:49,159.27,206.77,188.5,40.06,12.17,33.28,39.28,30.77,51.52,70.39,4.63,53.34,97.0,1960.11,0
2026-09-01 08:11:50,162.68,206.86,186.5,37.85,12.02,33.27,45.18,30.51,66.68,65.34,5.28,53.13,94.47,1907.2,0
2026-09-01 08:11:51,163.57,212.03,188.9,38.03,11.99,34.22,43.09,30.78,56.79,66.63,4.7,54.57,95.81,1910.19,0
2026-09-01 08:11:52,163.59,206.15,187.77,40.42,11.95,32.17,42.28,29.43,60.0,73.76,4.7,53.66,96.86,1902.83,0
2026-09-01 08:11:53,160.71,209.01,189.7,36.8,12.04,33.13,40.69,31.99,53.94,71.46,4.62,54.47,96.98,1905.95,0
2026-09-01 08:11:54,155.09,211.36,186.62,41.52,12.0,33.39,43.82,30.12,52.3,66.3,5.23,53.1,94.04,1956.38,0
2026-09-01 08:11:55,161.15,209.8,187.45,39.76,12.11,33.8,40.35,28.78,55.14,64.7,4.9,54.37,98.09,1909.61,0
2026-09-01 08:11:56,162.62,210.78,187.66,44.86,12.01,33.97,43.59,29.75,53.67,68.12,4.85,53.73,96.86,1941.9,0
2026-09-01 08:11:57,159.8,206.8,185.77,43.46,12.02,33.58,40.25,28.8,47.53,64.45,4.82,52.53,96.31,1896.66,0
2026-09-01 08:11:58,164.36,211.78,190.41,39.73,11.96,34.54,40.71,31.59,49.98,69.53,4.45,54.89,97.33,1900.15,0
2026-09-01 08:11:59,162.15,208.16,186.49,39.84,11.99,32.24,43.52,29.34,58.54,77.35,4.99,53.19,97.33,1911.36,0
2026-09-01 08:12:00,161.42,209.03,184.85,41.49,12.03,33.99,43.73,30.49,53.1,65.21,5.09,50.98,97.57,1938.87,0
2026-09-01 08:12:01,162.72,210.71,188.35,42.55,11.83,33.12,43.19,29.53,55.13,69.44,4.62,53.9,92.04,1923.16,0
2026-09-01 08:12:02,160.83,210.31,186.8,37.54,11.87,32.46,39.9,29.38,56.17,73.94,4.32,53.52,95.87,1925.64,0
2026-09-01 08:12:03,153.77,210.07,186.41,37.32,12.07,31.64,41.11,28.09,56.57,72.25,5.02,52.9,96.15,1911.18,0
2026-09-01 08:12:04,158.75,207.75,187.73,39.07,12.02,33.32,42.31,30.6,60.73,69.55,4.91,54.22,96.64,1915.91,0
2026-09-01 08:12:05,162.99,209.1,188.21,40.87,11.98,32.83,40.3,31.3,49.51,69.56,4.48,53.62,94.45,1903.86,0
2026-09-01 08:12:06,157.98,210.01,189.23,40.75,12.0,32.66,44.74,29.08,57.85,66.53,5.13,55.28,97.39,1940.37,0
2026-09-01 08:12:07,159.44,205.87,186.08,41.6,12.03,32.22,37.2,28.45,58.78,69.2,4.46,52.98,97.88,1933.54,0
2026-09-01 08:12:08,157.39,208.61,187.33,38.2,11.95,32.87,40.44,30.8,59.93,70.73,4.68,53.05,95.42,1920.48,0
2026-09-01 08:12:09,164.46,211.16,188.45,36.53,11.92,32.03,40.98,28.35,47.94,73.32,4.47,53.18,92.85,1919.72,0
2026-09-01 08:12:10,164.2,206.17,184.81,41.29,12.02,33.62,36.31,31.22,56.27,68.14,4.36,51.96,96.96,1931.75,0
2026-09-01 08:12:11,157.79,213.47,188.55,38.76,11.9,33.64,39.21,29.1,63.58,69.43,4.22,54.7,95.52,1945.19,0
2026-09-01 08:12:12,160.37,213.81,184.51,36.97,12.04,33.46,43.25,28.9,54.5,67.15,4.91,51.68,93.44,1913.25,0
2026-09-01 08:12:13,158.3,206.26,191.01,40.22,11.83,32.5,42.06,30.25,57.42,70.68,4.69,56.03,94.63,1939.5,0
2026-09-01 08:12:14,161.54,214.07,186.43,41.19,12.1,32.97,45.15,28.96,58.9,72.35,5.01,52.58,98.06,1913.08,0
2026-09-01 08:12:15,161.27,209.57,186.98,39.82,12.05,32.4,45.09,29.29,49.87,71.89,5.21,52.53,93.0,1921.14,0
2026-09-01 08:12:16,162.03,211.26,186.52,39.31,12.03,33.79,42.87,30.35,64.17,66.49,4.97,53.29,96.3,1921.73,0
2026-09-01 08:12:17,160.83,208.51,186.63,39.76,12.1,32.51,42.63,27.57,57.5,70.44,4.93,53.21,97.12,1947.86,0
2026-09-01 08:12:18,167.34,212.77,190.93,39.44,12.17,34.72,42.13,31.64,57.6,67.97,4.53,54.84,97.68,1915.74,0
2026-09-01 08:12:19,157.43,211.22,188.35,37.98,12.1,32.72,36.69,30.04,46.69,73.03,4.28,53.29,96.46,1884.13,0
2026-09-01 08:12:20,155.72,207.56,184.95,38.93,11.82,31.42,39.21,28.71,58.97,69.52,4.66,53.16,94.75,1905.89,0
2026-09-01 08:12:21,159.02,206.5,189.76,40.78,11.87,32.95,42.2,28.98,57.53,65.44,4.79,54.61,94.66,1964.07,0
2026-09-01 08:12:22,156.08,205.62,188.26,40.48,11.94,31.94,43.23,30.99,63.12,69.34,5.16,54.77,95.09,1892.06,0
2026-09-01 08:12:23,156.27,210.56,186.73,40.25,12.0,33.07,42.58,30.6,53.44,71.38,4.89,52.87,96.73,1887.44,0
2026-09-01 08:12:24,157.5,211.72,188.25,38.51,12.05,32.77,40.22,31.39,50.06,70.73,4.67,53.27,100.27,1941.08,0
2026-09-01 08:12:25,157.69,211.95,186.52,39.73,11.93,32.76,43.87,29.32,51.59,68.46,4.93,52.69,95.35,1938.58,0
2026-09-01 08:12:26,157.61,209.65,191.33,36.73,12.02,33.97,44.96,30.3,52.48,68.24,5.09,56.03,95.11,1917.36,0
2026-09-01 08:12:27,161.3,206.53,187.26,40.27,11.92,33.45,43.88,30.43,49.41,67.04,5.01,53.2,95.2,1935.19,0
2026-09-01 08:12:28,158.73,207.95,186.79,42.14,11.94,32.97,43.98,30.7,61.45,68.82,5.04,53.11,95.38,1915.74,0
2026-09-01 08:12:29,159.55,213.46,187.88,37.79,11.86,34.39,40.88,31.13,61.64,67.43,4.39,54.05,93.89,1904.94,0
2026-09-01 08:12:30,162.24,208.55,185.24,39.12,11.91,32.3,44.15,29.28,54.02,72.91,4.9,52.11,94.27,1958.33,0
2026-09-01 08:12:31,158.08,210.43,191.1,40.49,11.86,33.63,42.29,29.89,53.04,67.3,4.76,56.26,93.66,1910.82,0
2026-09-01 08:12:32,159.34,206.77,185.36,41.88,11.9,32.08,43.02,29.39,45.92,70.37,4.97,51.78,94.37,1897.17,0
2026-09-01 08:12:33,160.91,211.01,188.52,39.33,12.11,32.4,42.73,29.95,58.48,70.16,4.85,54.02,96.95,1890.34,0
2026-09-01 08:12:34,155.15,208.63,185.19,38.96,11.91,32.24,41.76,30.7,63.27,72.84,4.83,52.47,95.1,1950.16,0
2026-09-01 08:12:35,154.04,213.14,186.29,37.05,12.26,33.19,40.28,28.35,51.81,73.27,4.92,51.86,99.85,1927.27,0
2026-09-01 08:12:36,160.87,212.32,187.26,40.16,12.05,33.54,41.84,31.11,54.42,72.09,4.76,53.15,93.31,1940.49,0
2026-09-01 08:12:37,161.23,208.51,185.17,43.06,12.02,32.11,43.97,28.86,57.17,71.06,5.18,51.8,95.89,1960.81,0
2026-09-01 08:12:38,165.16,209.62,188.52,40.42,11.91,34.72,41.12,29.69,63.62,66.85,4.44,54.44,94.46,1913.34,0
2026-09-01 08:12:39,160.4,208.35,187.53,39.97,12.07,33.41,43.79,31.24,56.0,66.79,5.08,53.19,94.73,1965.84,0
2026-09-01 08:12:40,162.05,205.74,189.73,40.48,11.94,33.29,43.47,30.33,55.98,67.46,4.86,55.63,94.31,1920.95,0
2026-09-01 08:12:41,159.51,207.43,189.45,39.98,12.01,32.9,41.4,30.34,55.9,72.26,4.78,54.71,93.35,1924.79,0
2026-09-01 08:12:42,160.74,210.59,185.75,38.78,12.26,33.92,44.78,28.82,47.87,70.22,5.29,51.16,97.8,1951.15,0
2026-09-01 08:12:43,164.17,210.98,187.1,41.23,11.99,32.56,41.29,28.96,47.77,72.61,4.58,53.26,95.93,1923.91,0
2026-09-01 08:12:44,154.69,210.45,188.64,40.34,12.11,33.23,45.02,30.94,50.96,73.01,5.24,54.06,94.79,1939.72,0
2026-09-01 08:12:45,161.03,209.09,188.07,40.03,11.93,33.78,42.87,29.41,60.06,67.82,4.8,53.9,95.35,1913.27,0
2026-09-01 08:12:46,165.34,212.8,187.63,38.54,12.0,33.32,41.97,29.51,53.32,70.1,4.46,54.15,96.09,1930.76,0
2026-09-01 08:12:47,160.71,210.19,186.98,41.96,12.18,33.6,40.22,30.96,52.35,69.96,4.67,52.8,96.01,1950.68,0
2026-09-01 08:12:48,164.13,212.11,187.39,41.0,11.94,32.86,41.82,28.95,52.26,69.02,4.39,53.61,95.64,1934.55,0
2026-09-01 08:12:49,158.43,204.68,187.33,39.17,12.18,33.49,41.59,30.27,54.31,68.4,5.02,53.09,97.53,1914.26,0
2026-09-01 08:12:50,159.92,198.23,190.23,41.5,12.07,31.75,39.48,30.04,63.51,73.55,4.88,55.52,96.28,1924.09,0
2026-09-01 08:12:51,160.08,210.85,189.05,39.25,11.94,33.37,41.56,30.0,54.24,70.16,4.52,54.48,96.72,1914.27,0
2026-09-01 08:12:52,154.46,205.73,188.18,38.83,12.06,32.45,40.39,29.48,51.07,70.04,4.97,53.82,98.08,1920.77,0
